Name,x,points
,0.0,0.0
,0.2,0.07738095238095238
,0.4,0.15476190476190477
,0.6,0.23214285714285715
,0.8,0.30952380952380953
,1.0,1.0
,0.0,0.0
,0.2,0.10204081632653061
,0.4,0.20408163265306123
,0.6,0.30612244897959184
,0.8,0.40816326530612246
,1.0,1.0
,0.0,0.0
,0.2,0.17177914110429449
,0.4,0.34355828220858897
,0.6,0.5153374233128835
,0.8,0.6871165644171779
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.25
,1.0,1.0
,0.0,0.0
,0.2,0.09090909090909091
,0.4,0.18181818181818182
,0.6,0.2727272727272727
,0.8,0.3939393939393939
,1.0,1.0
,0.0,0.0
,0.2,0.0707070707070707
,0.4,0.1414141414141414
,0.6,0.21212121212121213
,0.8,0.2828282828282828
,1.0,1.0
,0.0,0.0
,0.2,0.14583333333333334
,0.4,0.2916666666666667
,0.6,0.4375
,0.8,0.5833333333333334
,1.0,1.0
,0.0,0.0
,0.2,0.11666666666666667
,0.4,0.23333333333333334
,0.6,0.35
,0.8,0.4666666666666667
,1.0,1.0
,0.0,0.0
,0.2,0.02735562310030395
,0.4,0.0547112462006079
,0.6,0.08206686930091185
,0.8,0.15501519756838905
,1.0,1.0
,0.0,0.0
,0.2,0.0718562874251497
,0.4,0.1437125748502994
,0.6,0.2155688622754491
,0.8,0.2874251497005988
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.24
,1.0,1.0
,0.0,0.0
,0.2,0.012024048096192385
,0.4,0.02404809619238477
,0.6,0.036072144288577156
,0.8,0.04809619238476954
,1.0,1.0
,0.0,0.0
,0.2,0.16326530612244897
,0.4,0.32653061224489793
,0.6,0.4897959183673469
,0.8,0.6530612244897959
,1.0,1.0
,0.0,0.0
,0.2,0.024242424242424242
,0.4,0.048484848484848485
,0.6,0.07272727272727272
,0.8,0.11212121212121212
,1.0,1.0
,0.0,0.0
,0.2,0.10204081632653061
,0.4,0.20408163265306123
,0.6,0.30612244897959184
,0.8,0.40816326530612246
,1.0,1.0
,0.0,0.0
,0.2,0.05454545454545454
,0.4,0.10909090909090909
,0.6,0.16363636363636364
,0.8,0.23636363636363636
,1.0,1.0
,0.0,0.0
,0.2,0.07446808510638298
,0.4,0.14893617021276595
,0.6,0.22340425531914893
,0.8,0.2978723404255319
,1.0,1.0
,0.0,0.0
,0.2,0.0707070707070707
,0.4,0.1414141414141414
,0.6,0.21212121212121213
,0.8,0.36363636363636365
,1.0,1.0
,0.0,0.0
,0.2,0.008375209380234505
,0.4,0.01675041876046901
,0.6,0.02512562814070352
,0.8,0.04690117252931323
,1.0,1.0
,0.0,0.0
,0.2,0.03314917127071823
,0.4,0.06629834254143646
,0.6,0.09944751381215469
,0.8,0.1712707182320442
,1.0,1.0
,0.0,0.0
,0.2,0.05454545454545454
,0.4,0.10909090909090909
,0.6,0.16363636363636364
,0.8,0.3
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.28
,1.0,1.0
,0.0,0.0
,0.2,0.028735632183908046
,0.4,0.05747126436781609
,0.6,0.08620689655172414
,0.8,0.14367816091954022
,1.0,1.0
,0.0,0.0
,0.2,0.13761467889908258
,0.4,0.27522935779816515
,0.6,0.41284403669724773
,0.8,0.5504587155963303
,1.0,1.0
,0.0,0.0
,0.2,0.009221311475409836
,0.4,0.018442622950819672
,0.6,0.027663934426229508
,0.8,0.0389344262295082
,1.0,1.0
,0.0,0.0
,0.2,0.07575757575757576
,0.4,0.15151515151515152
,0.6,0.22727272727272727
,0.8,0.30303030303030304
,1.0,1.0
,0.0,0.0
,0.2,0.03787878787878788
,0.4,0.07575757575757576
,0.6,0.11363636363636363
,0.8,0.17424242424242425
,1.0,1.0
,0.0,0.0
,0.2,0.03333333333333333
,0.4,0.06666666666666667
,0.6,0.1
,0.8,0.14666666666666667
,1.0,1.0
,0.0,0.0
,0.2,0.030303030303030304
,0.4,0.06060606060606061
,0.6,0.09090909090909091
,0.8,0.12121212121212122
,1.0,1.0
,0.0,0.0
,0.2,6.156093018882555e-08
,0.4,0.0007093727546588556
,0.6,0.0029409557044921546
,0.8,0.00517253942383708
,1.0,1.0
,0.0,0.0
,0.2,0.06124497991967871
,0.4,0.12248995983935743
,0.6,0.18373493975903615
,0.8,0.24497991967871485
,1.0,1.0
,0.0,0.0
,0.2,0.030518819938962362
,0.4,0.061037639877924724
,0.6,0.09155645981688708
,0.8,0.12919633774160733
,1.0,1.0
,0.0,0.0
,0.2,0.07272727272727272
,0.4,0.14545454545454545
,0.6,0.21818181818181817
,0.8,0.2909090909090909
,1.0,1.0
