Name,x,points
,0.0,0.0
,0.2,0.12371134020618557
,0.4,0.24742268041237114
,0.6,0.3711340206185567
,0.8,0.4948453608247423
,1.0,1.0
,0.0,0.0
,0.2,0.002197802197802198
,0.4,0.004395604395604396
,0.6,0.006593406593406593
,0.8,0.00989010989010989
,1.0,1.0
,0.0,0.0
,0.2,0.012
,0.4,0.024
,0.6,0.036
,0.8,0.05
,1.0,1.0
,0.0,0.0
,0.2,0.13013698630136986
,0.4,0.2602739726027397
,0.6,0.3904109589041096
,0.8,0.5342465753424658
,1.0,1.0
,0.0,0.0
,0.2,0.12371134020618557
,0.4,0.24742268041237114
,0.6,0.3711340206185567
,0.8,0.4948453608247423
,1.0,1.0
,0.0,0.0
,0.2,0.11458333333333333
,0.4,0.22916666666666666
,0.6,0.34375
,0.8,0.4583333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.016666666666666666
,0.4,0.03333333333333333
,0.6,0.05333333333333334
,0.8,0.11
,1.0,1.0
,0.0,0.0
,0.2,0.005
,0.4,0.01
,0.6,0.016
,0.8,0.029
,1.0,1.0
,0.0,0.0
,0.2,0.14285714285714285
,0.4,0.2857142857142857
,0.6,0.42857142857142855
,0.8,0.5714285714285714
,1.0,1.0
,0.0,0.0
,0.2,0.06504065040650407
,0.4,0.13008130081300814
,0.6,0.1951219512195122
,0.8,0.2703252032520325
,1.0,1.0
,0.0,0.0
,0.2,0.061224489795918366
,0.4,0.12244897959183673
,0.6,0.1836734693877551
,0.8,0.2653061224489796
,1.0,1.0
,0.0,0.0
,0.2,0.030303030303030304
,0.4,0.06060606060606061
,0.6,0.09090909090909091
,0.8,0.12121212121212122
,1.0,1.0
,0.0,0.0
,0.2,0.07
,0.4,0.14
,0.6,0.21
,0.8,0.28
,1.0,1.0
,0.0,0.0
,0.2,0.11
,0.4,0.22
,0.6,0.33
,0.8,0.44
,1.0,1.0
,0.0,0.0
,0.2,0.032590051457975985
,0.4,0.06518010291595197
,0.6,0.09777015437392796
,0.8,0.15437392795883362
,1.0,1.0
,0.0,0.0
,0.2,0.10365853658536585
,0.4,0.2073170731707317
,0.6,0.31097560975609756
,0.8,0.4146341463414634
,1.0,1.0
,0.0,0.0
,0.2,0.04854368932038835
,0.4,0.0970873786407767
,0.6,0.14563106796116504
,0.8,0.20388349514563106
,1.0,1.0
,0.0,0.0
,0.2,0.023206751054852322
,0.4,0.046413502109704644
,0.6,0.07067510548523206
,0.8,0.12130801687763713
,1.0,1.0
,0.0,0.0
,0.2,0.07874015748031496
,0.4,0.15748031496062992
,0.6,0.23622047244094488
,0.8,0.3346456692913386
,1.0,1.0
,0.0,0.0
,0.2,0.11224489795918367
,0.4,0.22448979591836735
,0.6,0.336734693877551
,0.8,0.4489795918367347
,1.0,1.0
,0.0,0.0
,0.2,0.02021563342318059
,0.4,0.04043126684636118
,0.6,0.06064690026954178
,0.8,0.10377358490566038
,1.0,1.0
,0.0,0.0
,0.2,0.08
,0.4,0.16
,0.6,0.24
,0.8,0.36
,1.0,1.0
,0.0,0.0
,0.2,0.13131313131313133
,0.4,0.26262626262626265
,0.6,0.3939393939393939
,0.8,0.5252525252525253
,1.0,1.0
,0.0,0.0
,0.2,0.08256880733944955
,0.4,0.1651376146788991
,0.6,0.24770642201834864
,0.8,0.3486238532110092
,1.0,1.0
,0.0,0.0
,0.2,0.06756756756756757
,0.4,0.13513513513513514
,0.6,0.20270270270270271
,0.8,0.28378378378378377
,1.0,1.0
,0.0,0.0
,0.2,1.00102e-06
,0.4,0.00700100101
,0.6,0.01400100101
,0.8,0.02300100101
,1.0,1.0
,0.0,0.0
,0.2,0.08181818181818182
,0.4,0.16363636363636364
,0.6,0.24545454545454545
,0.8,0.33636363636363636
,1.0,1.0
,0.0,0.0
,0.2,0.011
,0.4,0.022
,0.6,0.033
,0.8,0.044
,1.0,1.0
,0.0,0.0
,0.2,0.10256410256410256
,0.4,0.20512820512820512
,0.6,0.3076923076923077
,0.8,0.46153846153846156
,1.0,1.0
,0.0,0.0
,0.2,0.02
,0.4,0.04
,0.6,0.06
,0.8,0.08
,1.0,1.0
,0.0,0.0
,0.2,0.03907815631262525
,0.4,0.0781563126252505
,0.6,0.11723446893787576
,0.8,0.15731462925851702
,1.0,1.0
,0.0,0.0
,0.2,0.04435483870967742
,0.4,0.08870967741935484
,0.6,0.13306451612903225
,0.8,0.18548387096774194
,1.0,1.0
