Name,x,points
,0.0,0.0
,0.2,0.06315789473684211
,0.4,0.12631578947368421
,0.6,0.18947368421052632
,0.8,0.25263157894736843
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.24
,1.0,1.0
,0.0,0.0
,0.2,0.10309278350515463
,0.4,0.20618556701030927
,0.6,0.30927835051546393
,0.8,0.41237113402061853
,1.0,1.0
,0.0,0.0
,0.2,0.05102040816326531
,0.4,0.10204081632653061
,0.6,0.15306122448979592
,0.8,0.24489795918367346
,1.0,1.0
,0.0,0.0
,0.2,0.050505050505050504
,0.4,0.10101010101010101
,0.6,0.15151515151515152
,0.8,0.21212121212121213
,1.0,1.0
,0.0,0.0
,0.2,0.07534246575342465
,0.4,0.1506849315068493
,0.6,0.22602739726027396
,0.8,0.3082191780821918
,1.0,1.0
,0.0,0.0
,0.2,0.030303030303030304
,0.4,0.06060606060606061
,0.6,0.09090909090909091
,0.8,0.13131313131313133
,1.0,1.0
,0.0,0.0
,0.2,0.08163265306122448
,0.4,0.16326530612244897
,0.6,0.24489795918367346
,0.8,0.37755102040816324
,1.0,1.0
,0.0,0.0
,0.2,0.056
,0.4,0.112
,0.6,0.168
,0.8,0.28
,1.0,1.0
,0.0,0.0
,0.2,0.1694915254237288
,0.4,0.3389830508474576
,0.6,0.5084745762711864
,0.8,0.6779661016949152
,1.0,1.0
,0.0,0.0
,0.2,0.04060913705583756
,0.4,0.08121827411167512
,0.6,0.12690355329949238
,0.8,0.233502538071066
,1.0,1.0
,0.0,0.0
,0.2,0.07216494845360824
,0.4,0.14432989690721648
,0.6,0.21649484536082475
,0.8,0.30927835051546393
,1.0,1.0
,0.0,0.0
,0.2,0.026936026936026935
,0.4,0.05387205387205387
,0.6,0.08080808080808081
,0.8,0.11784511784511785
,1.0,1.0
,0.0,0.0
,0.2,0.11224489795918367
,0.4,0.22448979591836735
,0.6,0.336734693877551
,0.8,0.4489795918367347
,1.0,1.0
,0.0,0.0
,0.2,0.026052104208416832
,0.4,0.052104208416833664
,0.6,0.0781563126252505
,0.8,0.13226452905811623
,1.0,1.0
,0.0,0.0
,0.2,0.0045045045045045045
,0.4,0.009009009009009009
,0.6,0.015015015015015015
,0.8,0.025525525525525526
,1.0,1.0
,0.0,0.0
,0.2,0.03
,0.4,0.06
,0.6,0.1
,0.8,0.18
,1.0,1.0
,0.0,0.0
,0.2,0.010296010296010296
,0.4,0.02059202059202059
,0.6,0.03088803088803089
,0.8,0.0489060489060489
,1.0,1.0
,0.0,0.0
,0.2,0.10204081632653061
,0.4,0.20408163265306123
,0.6,0.30612244897959184
,0.8,0.40816326530612246
,1.0,1.0
,0.0,0.0
,0.2,0.024193548387096774
,0.4,0.04838709677419355
,0.6,0.07258064516129033
,0.8,0.11290322580645161
,1.0,1.0
,0.0,0.0
,0.2,0.10309278350515463
,0.4,0.20618556701030927
,0.6,0.30927835051546393
,0.8,0.41237113402061853
,1.0,1.0
,0.0,0.0
,0.2,0.022727272727272728
,0.4,0.045454545454545456
,0.6,0.06818181818181818
,0.8,0.10606060606060606
,1.0,1.0
,0.0,0.0
,0.2,0.03206412825651302
,0.4,0.06412825651302605
,0.6,0.09619238476953908
,0.8,0.1342685370741483
,1.0,1.0
,0.0,0.0
,0.2,0.07291666666666667
,0.4,0.14583333333333334
,0.6,0.21875
,0.8,0.2916666666666667
,1.0,1.0
,0.0,0.0
,0.2,0.04522613065326633
,0.4,0.09045226130653267
,0.6,0.135678391959799
,0.8,0.19597989949748743
,1.0,1.0
,0.0,0.0
,0.2,0.05
,0.4,0.1
,0.6,0.15
,0.8,0.23
,1.0,1.0
