Name,x,points
,0.0,0.0
,0.2,0.08080808080808081
,0.4,0.16161616161616163
,0.6,0.24242424242424243
,0.8,0.3434343434343434
,1.0,1.0
,0.0,0.0
,0.2,0.07216494845360824
,0.4,0.14432989690721648
,0.6,0.21649484536082475
,0.8,0.28865979381443296
,1.0,1.0
,0.0,0.0
,0.2,0.11320754716981132
,0.4,0.22641509433962265
,0.6,0.33962264150943394
,0.8,0.5283018867924528
,1.0,1.0
,0.0,0.0
,0.2,0.09183673469387756
,0.4,0.1836734693877551
,0.6,0.2755102040816326
,0.8,0.3673469387755102
,1.0,1.0
,0.0,0.0
,0.2,0.04417670682730924
,0.4,0.08835341365461848
,0.6,0.13253012048192772
,0.8,0.1927710843373494
,1.0,1.0
,0.0,0.0
,0.2,0.060240963855421686
,0.4,0.12048192771084337
,0.6,0.18072289156626506
,0.8,0.3132530120481928
,1.0,1.0
,0.0,0.0
,0.2,0.09
,0.4,0.18
,0.6,0.27
,0.8,0.36
,1.0,1.0
,0.0,0.0
,0.2,0.07216494845360824
,0.4,0.14432989690721648
,0.6,0.21649484536082475
,0.8,0.28865979381443296
,1.0,1.0
,0.0,0.0
,0.2,0.1
,0.4,0.2
,0.6,0.3
,0.8,0.44
,1.0,1.0
,0.0,0.0
,0.2,0.04929577464788732
,0.4,0.09859154929577464
,0.6,0.14788732394366197
,0.8,0.19718309859154928
,1.0,1.0
,0.0,0.0
,0.2,0.04262295081967213
,0.4,0.08524590163934426
,0.6,0.12786885245901639
,0.8,0.2721311475409836
,1.0,1.0
